date,area,area_type,population,cases,cumulative_cases
2/19/2021,Santa Cruz,County,273999,26,15290
2/20/2021,Santa Cruz,County,273999,15,15305
2/21/2021,Santa Cruz,County,273999,11,15316
2/22/2021,Santa Cruz,County,273999,23,15339
2/23/2021,Santa Cruz,County,273999,26,15365
2/24/2021,Santa Cruz,County,273999,29,15394
2/25/2021,Santa Cruz,County,273999,21,15415
2/26/2021,Santa Cruz,County,273999,19,15434
2/27/2021,Santa Cruz,County,273999,12,15446
2/28/2021,Santa Cruz,County,273999,9,15455
3/1/2021,Santa Cruz,County,273999,29,15484
3/2/2021,Santa Cruz,County,273999,19,15503
3/3/2021,Santa Cruz,County,273999,14,15517
3/4/2021,Santa Cruz,County,273999,11,15528
3/5/2021,Santa Cruz,County,273999,19,15547
3/6/2021,Santa Cruz,County,273999,11,15558
3/7/2021,Santa Cruz,County,273999,11,15569
3/8/2021,Santa Cruz,County,273999,22,15591
3/9/2021,Santa Cruz,County,273999,20,15611
3/10/2021,Santa Cruz,County,273999,22,15633
3/11/2021,Santa Cruz,County,273999,15,15648
3/12/2021,Santa Cruz,County,273999,12,15660
3/13/2021,Santa Cruz,County,273999,12,15672
3/14/2021,Santa Cruz,County,273999,7,15679
3/15/2021,Santa Cruz,County,273999,16,15695
3/16/2021,Santa Cruz,County,273999,6,15701
3/17/2021,Santa Cruz,County,273999,6,15707
3/18/2021,Santa Cruz,County,273999,8,15715
3/19/2021,Santa Cruz,County,273999,10,15725
3/20/2021,Santa Cruz,County,273999,7,15732
3/21/2021,Santa Cruz,County,273999,16,15748
3/22/2021,Santa Cruz,County,273999,7,15755
3/23/2021,Santa Cruz,County,273999,12,15767
3/24/2021,Santa Cruz,County,273999,15,15782
3/25/2021,Santa Cruz,County,273999,14,15796
3/26/2021,Santa Cruz,County,273999,21,15817
3/27/2021,Santa Cruz,County,273999,15,15832
3/28/2021,Santa Cruz,County,273999,6,15838
3/29/2021,Santa Cruz,County,273999,15,15853
3/30/2021,Santa Cruz,County,273999,11,15864
3/31/2021,Santa Cruz,County,273999,6,15870
4/1/2021,Santa Cruz,County,273999,13,15883
4/2/2021,Santa Cruz,County,273999,15,15898
4/3/2021,Santa Cruz,County,273999,8,15906
4/4/2021,Santa Cruz,County,273999,7,15913
4/5/2021,Santa Cruz,County,273999,9,15922
4/6/2021,Santa Cruz,County,273999,7,15929
4/7/2021,Santa Cruz,County,273999,10,15939
4/8/2021,Santa Cruz,County,273999,11,15950
4/9/2021,Santa Cruz,County,273999,7,15957
4/10/2021,Santa Cruz,County,273999,5,15962
4/11/2021,Santa Cruz,County,273999,6,15968
4/12/2021,Santa Cruz,County,273999,12,15980
4/13/2021,Santa Cruz,County,273999,20,16000
4/14/2021,Santa Cruz,County,273999,7,16007
4/15/2021,Santa Cruz,County,273999,10,16017
4/16/2021,Santa Cruz,County,273999,10,16027
4/17/2021,Santa Cruz,County,273999,2,16029
4/18/2021,Santa Cruz,County,273999,6,16035
4/19/2021,Santa Cruz,County,273999,10,16045
4/20/2021,Santa Cruz,County,273999,12,16057
4/21/2021,Santa Cruz,County,273999,12,16069
4/22/2021,Santa Cruz,County,273999,9,16078
4/23/2021,Santa Cruz,County,273999,3,16081
4/24/2021,Santa Cruz,County,273999,7,16088
4/25/2021,Santa Cruz,County,273999,8,16096
4/26/2021,Santa Cruz,County,273999,6,16102
4/27/2021,Santa Cruz,County,273999,9,16111
4/28/2021,Santa Cruz,County,273999,7,16118
4/29/2021,Santa Cruz,County,273999,4,16122
4/30/2021,Santa Cruz,County,273999,6,16128
5/1/2021,Santa Cruz,County,273999,5,16133
5/2/2021,Santa Cruz,County,273999,3,16136
5/3/2021,Santa Cruz,County,273999,5,16141
5/4/2021,Santa Cruz,County,273999,3,16144
5/5/2021,Santa Cruz,County,273999,6,16150
5/6/2021,Santa Cruz,County,273999,6,16156
5/7/2021,Santa Cruz,County,273999,7,16163
5/8/2021,Santa Cruz,County,273999,3,16166
5/9/2021,Santa Cruz,County,273999,3,16169
5/10/2021,Santa Cruz,County,273999,6,16175
5/11/2021,Santa Cruz,County,273999,5,16180
5/12/2021,Santa Cruz,County,273999,4,16184
5/13/2021,Santa Cruz,County,273999,6,16190
5/14/2021,Santa Cruz,County,273999,6,16196
5/15/2021,Santa Cruz,County,273999,5,16201
5/16/2021,Santa Cruz,County,273999,4,16205
5/17/2021,Santa Cruz,County,273999,2,16207
5/18/2021,Santa Cruz,County,273999,3,16210
5/19/2021,Santa Cruz,County,273999,8,16218
5/20/2021,Santa Cruz,County,273999,4,16222
5/21/2021,Santa Cruz,County,273999,5,16227
5/22/2021,Santa Cruz,County,273999,4,16231
5/23/2021,Santa Cruz,County,273999,0,16231
5/24/2021,Santa Cruz,County,273999,3,16234
5/25/2021,Santa Cruz,County,273999,6,16240
5/26/2021,Santa Cruz,County,273999,5,16245
5/27/2021,Santa Cruz,County,273999,1,16246
5/28/2021,Santa Cruz,County,273999,2,16248
5/29/2021,Santa Cruz,County,273999,1,16249
5/30/2021,Santa Cruz,County,273999,1,16250
5/31/2021,Santa Cruz,County,273999,2,16252
6/1/2021,Santa Cruz,County,273999,3,16255
6/2/2021,Santa Cruz,County,273999,4,16259
6/3/2021,Santa Cruz,County,273999,3,16262
6/4/2021,Santa Cruz,County,273999,2,16264
6/5/2021,Santa Cruz,County,273999,3,16267
6/6/2021,Santa Cruz,County,273999,0,16267
6/7/2021,Santa Cruz,County,273999,1,16268
6/8/2021,Santa Cruz,County,273999,1,16269
6/9/2021,Santa Cruz,County,273999,3,16272
6/10/2021,Santa Cruz,County,273999,3,16275
6/11/2021,Santa Cruz,County,273999,1,16276
6/12/2021,Santa Cruz,County,273999,8,16284
6/13/2021,Santa Cruz,County,273999,8,16292
6/14/2021,Santa Cruz,County,273999,7,16299
6/15/2021,Santa Cruz,County,273999,3,16302
6/16/2021,Santa Cruz,County,273999,6,16308
6/17/2021,Santa Cruz,County,273999,3,16311
6/18/2021,Santa Cruz,County,273999,4,16315
6/19/2021,Santa Cruz,County,273999,4,16319
6/20/2021,Santa Cruz,County,273999,5,16324
6/21/2021,Santa Cruz,County,273999,5,16329
6/22/2021,Santa Cruz,County,273999,2,16331
6/23/2021,Santa Cruz,County,273999,5,16336
6/24/2021,Santa Cruz,County,273999,4,16340
6/25/2021,Santa Cruz,County,273999,1,16341
6/26/2021,Santa Cruz,County,273999,3,16344
6/27/2021,Santa Cruz,County,273999,3,16347
6/28/2021,Santa Cruz,County,273999,9,16356
6/29/2021,Santa Cruz,County,273999,5,16361
6/30/2021,Santa Cruz,County,273999,6,16367
7/1/2021,Santa Cruz,County,273999,6,16373
7/2/2021,Santa Cruz,County,273999,5,16378
7/3/2021,Santa Cruz,County,273999,4,16382
7/4/2021,Santa Cruz,County,273999,7,16389
7/5/2021,Santa Cruz,County,273999,11,16400
7/6/2021,Santa Cruz,County,273999,9,16409
7/7/2021,Santa Cruz,County,273999,5,16414
7/8/2021,Santa Cruz,County,273999,9,16423
7/9/2021,Santa Cruz,County,273999,6,16429
7/10/2021,Santa Cruz,County,273999,3,16432
7/11/2021,Santa Cruz,County,273999,7,16439
7/12/2021,Santa Cruz,County,273999,16,16455
7/13/2021,Santa Cruz,County,273999,25,16480
7/14/2021,Santa Cruz,County,273999,10,16490
7/15/2021,Santa Cruz,County,273999,12,16502
7/16/2021,Santa Cruz,County,273999,13,16515
7/17/2021,Santa Cruz,County,273999,13,16528
7/18/2021,Santa Cruz,County,273999,7,16535
7/19/2021,Santa Cruz,County,273999,32,16567
7/20/2021,Santa Cruz,County,273999,16,16583
7/21/2021,Santa Cruz,County,273999,29,16612
7/22/2021,Santa Cruz,County,273999,34,16646
7/23/2021,Santa Cruz,County,273999,37,16683
7/24/2021,Santa Cruz,County,273999,25,16708
7/25/2021,Santa Cruz,County,273999,23,16731
7/26/2021,Santa Cruz,County,273999,47,16778
7/27/2021,Santa Cruz,County,273999,40,16818
7/28/2021,Santa Cruz,County,273999,46,16864
7/29/2021,Santa Cruz,County,273999,38,16902
7/30/2021,Santa Cruz,County,273999,53,16955
7/31/2021,Santa Cruz,County,273999,26,16981
8/1/2021,Santa Cruz,County,273999,39,17020
8/2/2021,Santa Cruz,County,273999,78,17098
8/3/2021,Santa Cruz,County,273999,58,17156
8/4/2021,Santa Cruz,County,273999,66,17222
8/5/2021,Santa Cruz,County,273999,62,17284
8/6/2021,Santa Cruz,County,273999,44,17328
8/7/2021,Santa Cruz,County,273999,44,17372
8/8/2021,Santa Cruz,County,273999,42,17414
8/9/2021,Santa Cruz,County,273999,72,17486
8/10/2021,Santa Cruz,County,273999,62,17548
8/11/2021,Santa Cruz,County,273999,83,17631
8/12/2021,Santa Cruz,County,273999,65,17696
8/13/2021,Santa Cruz,County,273999,64,17760
8/14/2021,Santa Cruz,County,273999,40,17800
8/15/2021,Santa Cruz,County,273999,39,17839
8/16/2021,Santa Cruz,County,273999,70,17909
8/17/2021,Santa Cruz,County,273999,64,17973
8/18/2021,Santa Cruz,County,273999,84,18057
8/19/2021,Santa Cruz,County,273999,55,18112
8/20/2021,Santa Cruz,County,273999,63,18175
8/21/2021,Santa Cruz,County,273999,40,18215
8/22/2021,Santa Cruz,County,273999,37,18252
8/23/2021,Santa Cruz,County,273999,58,18310
8/24/2021,Santa Cruz,County,273999,57,18367
8/25/2021,Santa Cruz,County,273999,75,18442
8/26/2021,Santa Cruz,County,273999,60,18502
8/27/2021,Santa Cruz,County,273999,60,18562
8/28/2021,Santa Cruz,County,273999,40,18602
8/29/2021,Santa Cruz,County,273999,18,18620
8/30/2021,Santa Cruz,County,273999,47,18667
8/31/2021,Santa Cruz,County,273999,54,18721
9/1/2021,Santa Cruz,County,273999,38,18759
9/2/2021,Santa Cruz,County,273999,47,18806
9/3/2021,Santa Cruz,County,273999,34,18840
9/4/2021,Santa Cruz,County,273999,25,18865
9/5/2021,Santa Cruz,County,273999,18,18883
9/6/2021,Santa Cruz,County,273999,20,18903
9/7/2021,Santa Cruz,County,273999,48,18951
9/8/2021,Santa Cruz,County,273999,49,19000
9/9/2021,Santa Cruz,County,273999,37,19037
9/10/2021,Santa Cruz,County,273999,46,19083
9/11/2021,Santa Cruz,County,273999,19,19102
9/12/2021,Santa Cruz,County,273999,29,19131
9/13/2021,Santa Cruz,County,273999,33,19164
9/14/2021,Santa Cruz,County,273999,40,19204
9/15/2021,Santa Cruz,County,273999,40,19244
9/16/2021,Santa Cruz,County,273999,38,19282
9/17/2021,Santa Cruz,County,273999,27,19309
9/18/2021,Santa Cruz,County,273999,24,19333
9/19/2021,Santa Cruz,County,273999,20,19353
9/20/2021,Santa Cruz,County,273999,39,19392
9/21/2021,Santa Cruz,County,273999,32,19424
9/22/2021,Santa Cruz,County,273999,30,19454
9/23/2021,Santa Cruz,County,273999,38,19492
9/24/2021,Santa Cruz,County,273999,31,19523
9/25/2021,Santa Cruz,County,273999,23,19546
9/26/2021,Santa Cruz,County,273999,16,19562
9/27/2021,Santa Cruz,County,273999,25,19587
9/28/2021,Santa Cruz,County,273999,24,19611
9/29/2021,Santa Cruz,County,273999,41,19652
9/30/2021,Santa Cruz,County,273999,18,19670
10/1/2021,Santa Cruz,County,273999,40,19710
10/2/2021,Santa Cruz,County,273999,20,19730
10/3/2021,Santa Cruz,County,273999,17,19747
10/4/2021,Santa Cruz,County,273999,40,19787
10/5/2021,Santa Cruz,County,273999,29,19816
10/6/2021,Santa Cruz,County,273999,42,19858
10/7/2021,Santa Cruz,County,273999,29,19887
10/8/2021,Santa Cruz,County,273999,20,19907
10/9/2021,Santa Cruz,County,273999,15,19922
10/10/2021,Santa Cruz,County,273999,10,19932
10/11/2021,Santa Cruz,County,273999,20,19952
10/12/2021,Santa Cruz,County,273999,24,19976
10/13/2021,Santa Cruz,County,273999,25,20001
10/14/2021,Santa Cruz,County,273999,26,20027
10/15/2021,Santa Cruz,County,273999,22,20049
10/16/2021,Santa Cruz,County,273999,11,20060
10/17/2021,Santa Cruz,County,273999,16,20076
10/18/2021,Santa Cruz,County,273999,27,20103
10/19/2021,Santa Cruz,County,273999,14,20117
10/20/2021,Santa Cruz,County,273999,24,20141
10/21/2021,Santa Cruz,County,273999,13,20154
10/22/2021,Santa Cruz,County,273999,24,20178
10/23/2021,Santa Cruz,County,273999,22,20200
10/24/2021,Santa Cruz,County,273999,12,20212
10/25/2021,Santa Cruz,County,273999,38,20250
10/26/2021,Santa Cruz,County,273999,29,20279
10/27/2021,Santa Cruz,County,273999,31,20310
10/28/2021,Santa Cruz,County,273999,27,20337
10/29/2021,Santa Cruz,County,273999,24,20361
10/30/2021,Santa Cruz,County,273999,7,20368
10/31/2021,Santa Cruz,County,273999,18,20386
11/1/2021,Santa Cruz,County,273999,35,20421
11/2/2021,Santa Cruz,County,273999,35,20456
11/3/2021,Santa Cruz,County,273999,33,20489
11/4/2021,Santa Cruz,County,273999,35,20524
11/5/2021,Santa Cruz,County,273999,35,20559
11/6/2021,Santa Cruz,County,273999,24,20583
11/7/2021,Santa Cruz,County,273999,19,20602
11/8/2021,Santa Cruz,County,273999,58,20660
11/9/2021,Santa Cruz,County,273999,29,20689
11/10/2021,Santa Cruz,County,273999,34,20723
11/11/2021,Santa Cruz,County,273999,27,20750
11/12/2021,Santa Cruz,County,273999,45,20795
11/13/2021,Santa Cruz,County,273999,28,20823
11/14/2021,Santa Cruz,County,273999,15,20838
11/15/2021,Santa Cruz,County,273999,54,20892
11/16/2021,Santa Cruz,County,273999,42,20934
11/17/2021,Santa Cruz,County,273999,45,20979
11/18/2021,Santa Cruz,County,273999,35,21014
11/19/2021,Santa Cruz,County,273999,51,21065
11/20/2021,Santa Cruz,County,273999,27,21092
11/21/2021,Santa Cruz,County,273999,18,21110
11/22/2021,Santa Cruz,County,273999,44,21154
11/23/2021,Santa Cruz,County,273999,41,21195
11/24/2021,Santa Cruz,County,273999,38,21233
11/25/2021,Santa Cruz,County,273999,23,21256
11/26/2021,Santa Cruz,County,273999,33,21289
11/27/2021,Santa Cruz,County,273999,40,21329
11/28/2021,Santa Cruz,County,273999,40,21369
11/29/2021,Santa Cruz,County,273999,71,21440
11/30/2021,Santa Cruz,County,273999,38,21478
12/1/2021,Santa Cruz,County,273999,59,21537
12/2/2021,Santa Cruz,County,273999,29,21566
12/3/2021,Santa Cruz,County,273999,51,21617
12/4/2021,Santa Cruz,County,273999,27,21644
12/5/2021,Santa Cruz,County,273999,26,21670
12/6/2021,Santa Cruz,County,273999,50,21720
12/7/2021,Santa Cruz,County,273999,35,21755
12/8/2021,Santa Cruz,County,273999,47,21802
12/9/2021,Santa Cruz,County,273999,47,21849
12/10/2021,Santa Cruz,County,273999,28,21877
12/11/2021,Santa Cruz,County,273999,20,21897
12/12/2021,Santa Cruz,County,273999,24,21921
12/13/2021,Santa Cruz,County,273999,49,21970
12/14/2021,Santa Cruz,County,273999,55,22025
12/15/2021,Santa Cruz,County,273999,65,22090
12/16/2021,Santa Cruz,County,273999,40,22130
12/17/2021,Santa Cruz,County,273999,46,22176
12/18/2021,Santa Cruz,County,273999,47,22223
12/19/2021,Santa Cruz,County,273999,52,22275
12/20/2021,Santa Cruz,County,273999,99,22374
12/21/2021,Santa Cruz,County,273999,81,22455
12/22/2021,Santa Cruz,County,273999,117,22572
12/23/2021,Santa Cruz,County,273999,106,22678
12/24/2021,Santa Cruz,County,273999,114,22792
12/25/2021,Santa Cruz,County,273999,83,22875
12/26/2021,Santa Cruz,County,273999,161,23036
12/27/2021,Santa Cruz,County,273999,284,23320
12/28/2021,Santa Cruz,County,273999,291,23611
12/29/2021,Santa Cruz,County,273999,374,23985
12/30/2021,Santa Cruz,County,273999,277,24262
12/31/2021,Santa Cruz,County,273999,238,24500
1/1/2022,Santa Cruz,County,273999,239,24739
1/2/2022,Santa Cruz,County,273999,322,25061
1/3/2022,Santa Cruz,County,273999,669,25730
1/4/2022,Santa Cruz,County,273999,808,26538
1/5/2022,Santa Cruz,County,273999,761,27299
1/6/2022,Santa Cruz,County,273999,755,28054
1/7/2022,Santa Cruz,County,273999,561,28615
1/8/2022,Santa Cruz,County,273999,479,29094
1/9/2022,Santa Cruz,County,273999,428,29522
1/10/2022,Santa Cruz,County,273999,749,30271
1/11/2022,Santa Cruz,County,273999,842,31113
1/12/2022,Santa Cruz,County,273999,510,31623
1/13/2022,Santa Cruz,County,273999,655,32278
1/14/2022,Santa Cruz,County,273999,815,33093
1/15/2022,Santa Cruz,County,273999,377,33470
1/16/2022,Santa Cruz,County,273999,352,33822
1/17/2022,Santa Cruz,County,273999,629,34451
1/18/2022,Santa Cruz,County,273999,774,35225
1/19/2022,Santa Cruz,County,273999,650,35875
1/20/2022,Santa Cruz,County,273999,1300,37175
1/21/2022,Santa Cruz,County,273999,885,38060
1/22/2022,Santa Cruz,County,273999,720,38780
1/23/2022,Santa Cruz,County,273999,182,38962
1/24/2022,Santa Cruz,County,273999,531,39493
1/25/2022,Santa Cruz,County,273999,802,40295
1/26/2022,Santa Cruz,County,273999,670,40965
1/27/2022,Santa Cruz,County,273999,519,41484
1/28/2022,Santa Cruz,County,273999,665,42149
1/29/2022,Santa Cruz,County,273999,193,42342
1/30/2022,Santa Cruz,County,273999,131,42473
1/31/2022,Santa Cruz,County,273999,459,42932
2/1/2022,Santa Cruz,County,273999,380,43312
2/2/2022,Santa Cruz,County,273999,300,43612
2/3/2022,Santa Cruz,County,273999,289,43901
2/4/2022,Santa Cruz,County,273999,340,44241
2/5/2022,Santa Cruz,County,273999,205,44446
2/6/2022,Santa Cruz,County,273999,74,44520
2/7/2022,Santa Cruz,County,273999,313,44833
2/8/2022,Santa Cruz,County,273999,216,45049
2/9/2022,Santa Cruz,County,273999,155,45204
2/10/2022,Santa Cruz,County,273999,183,45387
2/11/2022,Santa Cruz,County,273999,144,45531
2/12/2022,Santa Cruz,County,273999,92,45623
2/13/2022,Santa Cruz,County,273999,36,45659
2/14/2022,Santa Cruz,County,273999,155,45814
2/15/2022,Santa Cruz,County,273999,163,45977
2/16/2022,Santa Cruz,County,273999,104,46081
2/17/2022,Santa Cruz,County,273999,90,46171
2/18/2022,Santa Cruz,County,273999,83,46254
2/19/2022,Santa Cruz,County,273999,34,46288
2/20/2022,Santa Cruz,County,273999,38,46326
2/21/2022,Santa Cruz,County,273999,66,46392
2/22/2022,Santa Cruz,County,273999,126,46518
2/23/2022,Santa Cruz,County,273999,65,46583
2/24/2022,Santa Cruz,County,273999,70,46653
2/25/2022,Santa Cruz,County,273999,81,46734
2/26/2022,Santa Cruz,County,273999,34,46768
2/27/2022,Santa Cruz,County,273999,23,46791
2/28/2022,Santa Cruz,County,273999,61,46852
3/1/2022,Santa Cruz,County,273999,69,46921
3/2/2022,Santa Cruz,County,273999,50,46971
3/3/2022,Santa Cruz,County,273999,71,47042
3/4/2022,Santa Cruz,County,273999,50,47092
3/5/2022,Santa Cruz,County,273999,23,47115
3/6/2022,Santa Cruz,County,273999,20,47135
3/7/2022,Santa Cruz,County,273999,51,47186
3/8/2022,Santa Cruz,County,273999,50,47236
3/9/2022,Santa Cruz,County,273999,37,47273
3/10/2022,Santa Cruz,County,273999,40,47313
3/11/2022,Santa Cruz,County,273999,32,47345
3/12/2022,Santa Cruz,County,273999,15,47360
3/13/2022,Santa Cruz,County,273999,13,47373
3/14/2022,Santa Cruz,County,273999,52,47425
3/15/2022,Santa Cruz,County,273999,38,47463
3/16/2022,Santa Cruz,County,273999,53,47516
3/17/2022,Santa Cruz,County,273999,30,47546
3/18/2022,Santa Cruz,County,273999,16,47562
3/19/2022,Santa Cruz,County,273999,12,47574
3/20/2022,Santa Cruz,County,273999,8,47582
3/21/2022,Santa Cruz,County,273999,27,47609
3/22/2022,Santa Cruz,County,273999,36,47645
3/23/2022,Santa Cruz,County,273999,20,47665
3/24/2022,Santa Cruz,County,273999,19,47684
3/25/2022,Santa Cruz,County,273999,18,47702
3/26/2022,Santa Cruz,County,273999,8,47710
3/27/2022,Santa Cruz,County,273999,11,47721
3/28/2022,Santa Cruz,County,273999,33,47754
3/29/2022,Santa Cruz,County,273999,33,47787
3/30/2022,Santa Cruz,County,273999,20,47807
3/31/2022,Santa Cruz,County,273999,56,47863
4/1/2022,Santa Cruz,County,273999,19,47882
4/2/2022,Santa Cruz,County,273999,15,47897
4/3/2022,Santa Cruz,County,273999,11,47908
4/4/2022,Santa Cruz,County,273999,55,47963
4/5/2022,Santa Cruz,County,273999,47,48010
4/6/2022,Santa Cruz,County,273999,65,48075
4/7/2022,Santa Cruz,County,273999,54,48129
4/8/2022,Santa Cruz,County,273999,19,48148
4/9/2022,Santa Cruz,County,273999,17,48165
4/10/2022,Santa Cruz,County,273999,33,48198
4/11/2022,Santa Cruz,County,273999,90,48288
4/12/2022,Santa Cruz,County,273999,95,48383
4/13/2022,Santa Cruz,County,273999,80,48463
4/14/2022,Santa Cruz,County,273999,55,48518
4/15/2022,Santa Cruz,County,273999,30,48548
4/16/2022,Santa Cruz,County,273999,28,48576
4/17/2022,Santa Cruz,County,273999,28,48604
4/18/2022,Santa Cruz,County,273999,122,48726
4/19/2022,Santa Cruz,County,273999,105,48831
4/20/2022,Santa Cruz,County,273999,55,48886
4/21/2022,Santa Cruz,County,273999,64,48950
4/22/2022,Santa Cruz,County,273999,46,48996
4/23/2022,Santa Cruz,County,273999,40,49036
4/24/2022,Santa Cruz,County,273999,50,49086
4/25/2022,Santa Cruz,County,273999,113,49199
4/26/2022,Santa Cruz,County,273999,142,49341
4/27/2022,Santa Cruz,County,273999,100,49441
4/28/2022,Santa Cruz,County,273999,85,49526
4/29/2022,Santa Cruz,County,273999,97,49623
4/30/2022,Santa Cruz,County,273999,56,49679
5/1/2022,Santa Cruz,County,273999,46,49725
5/2/2022,Santa Cruz,County,273999,152,49877
5/3/2022,Santa Cruz,County,273999,126,50003
5/4/2022,Santa Cruz,County,273999,92,50095
